date,store_nbr,family,sales,onpromotion,city,state,type,cluster,dcoilwtico,holiday,national_holiday,year,month,day,day_name
2015-08-29,1,BEVERAGES,2137.0,9,18.0,12.0,3.0,13,46.593333333333334,0,0,2.0,8,29,2.0
2015-08-29,1,DAIRY,669.0,3,18.0,12.0,3.0,13,46.593333333333334,0,0,2.0,8,29,2.0
2015-08-29,1,GROCERY I,2418.0,10,18.0,12.0,3.0,13,46.593333333333334,0,0,2.0,8,29,2.0
2015-08-30,1,BEVERAGES,855.0,5,18.0,12.0,3.0,13,47.89666666666667,0,0,2.0,8,30,3.0
2015-08-30,1,DAIRY,297.0,0,18.0,12.0,3.0,13,47.89666666666667,0,0,2.0,8,30,3.0
2015-08-30,1,GROCERY I,869.0,5,18.0,12.0,3.0,13,47.89666666666667,0,0,2.0,8,30,3.0
2015-08-31,1,BEVERAGES,2030.0,7,18.0,12.0,3.0,13,49.2,0,0,2.0,8,31,1.0
2015-08-31,1,DAIRY,769.0,1,18.0,12.0,3.0,13,49.2,0,0,2.0,8,31,1.0
2015-08-31,1,GROCERY I,2454.0,7,18.0,12.0,3.0,13,49.2,0,0,2.0,8,31,1.0
2015-09-01,1,BEVERAGES,2397.0,7,18.0,12.0,3.0,13,45.38,0,0,2.0,9,1,5.0
2015-09-01,1,DAIRY,679.0,0,18.0,12.0,3.0,13,45.38,0,0,2.0,9,1,5.0
2015-09-01,1,GROCERY I,2517.0,9,18.0,12.0,3.0,13,45.38,0,0,2.0,9,1,5.0
2015-09-02,1,BEVERAGES,2708.0,8,18.0,12.0,3.0,13,46.3,0,0,2.0,9,2,6.0
2015-09-02,1,DAIRY,819.0,1,18.0,12.0,3.0,13,46.3,0,0,2.0,9,2,6.0
2015-09-02,1,GROCERY I,3066.0,8,18.0,12.0,3.0,13,46.3,0,0,2.0,9,2,6.0
2015-09-03,1,BEVERAGES,2302.0,3,18.0,12.0,3.0,13,46.75,0,0,2.0,9,3,4.0
2015-09-03,1,DAIRY,804.0,0,18.0,12.0,3.0,13,46.75,0,0,2.0,9,3,4.0
2015-09-03,1,GROCERY I,2571.0,2,18.0,12.0,3.0,13,46.75,0,0,2.0,9,3,4.0
2015-09-04,1,BEVERAGES,2503.0,2,18.0,12.0,3.0,13,46.02,0,0,2.0,9,4,0.0
2015-09-04,1,DAIRY,798.0,2,18.0,12.0,3.0,13,46.02,0,0,2.0,9,4,0.0
2015-09-04,1,GROCERY I,2840.0,6,18.0,12.0,3.0,13,46.02,0,0,2.0,9,4,0.0
2015-09-05,1,BEVERAGES,2553.0,3,18.0,12.0,3.0,13,45.995000000000005,0,0,2.0,9,5,2.0
2015-09-05,1,DAIRY,768.0,7,18.0,12.0,3.0,13,45.995000000000005,0,0,2.0,9,5,2.0
2015-09-05,1,GROCERY I,2430.0,9,18.0,12.0,3.0,13,45.995000000000005,0,0,2.0,9,5,2.0
2015-09-06,1,BEVERAGES,902.0,2,18.0,12.0,3.0,13,45.97,0,0,2.0,9,6,3.0
2015-09-06,1,DAIRY,364.0,2,18.0,12.0,3.0,13,45.97,0,0,2.0,9,6,3.0
2015-09-06,1,GROCERY I,1067.0,1,18.0,12.0,3.0,13,45.97,0,0,2.0,9,6,3.0
2015-09-07,1,BEVERAGES,2205.0,4,18.0,12.0,3.0,13,45.945,0,0,2.0,9,7,1.0
2015-09-07,1,DAIRY,728.0,4,18.0,12.0,3.0,13,45.945,0,0,2.0,9,7,1.0
2015-09-07,1,GROCERY I,2477.0,6,18.0,12.0,3.0,13,45.945,0,0,2.0,9,7,1.0
2015-09-08,1,BEVERAGES,2093.0,5,18.0,12.0,3.0,13,45.92,0,0,2.0,9,8,5.0
2015-09-08,1,DAIRY,663.0,3,18.0,12.0,3.0,13,45.92,0,0,2.0,9,8,5.0
2015-09-08,1,GROCERY I,2406.0,7,18.0,12.0,3.0,13,45.92,0,0,2.0,9,8,5.0
2015-09-09,1,BEVERAGES,2687.0,5,18.0,12.0,3.0,13,44.13,0,0,2.0,9,9,6.0
2015-09-09,1,DAIRY,788.0,3,18.0,12.0,3.0,13,44.13,0,0,2.0,9,9,6.0
2015-09-09,1,GROCERY I,2627.0,4,18.0,12.0,3.0,13,44.13,0,0,2.0,9,9,6.0
2015-09-10,1,BEVERAGES,2008.0,6,18.0,12.0,3.0,13,45.85,0,0,2.0,9,10,4.0
2015-09-10,1,DAIRY,634.0,1,18.0,12.0,3.0,13,45.85,0,0,2.0,9,10,4.0
2015-09-10,1,GROCERY I,2047.0,8,18.0,12.0,3.0,13,45.85,0,0,2.0,9,10,4.0
2015-09-11,1,BEVERAGES,2509.0,8,18.0,12.0,3.0,13,44.75,0,0,2.0,9,11,0.0
2015-09-11,1,DAIRY,760.0,1,18.0,12.0,3.0,13,44.75,0,0,2.0,9,11,0.0
2015-09-11,1,GROCERY I,2263.0,10,18.0,12.0,3.0,13,44.75,0,0,2.0,9,11,0.0
2015-09-12,1,BEVERAGES,2476.0,10,18.0,12.0,3.0,13,44.52333333333333,0,0,2.0,9,12,2.0
2015-09-12,1,DAIRY,805.0,3,18.0,12.0,3.0,13,44.52333333333333,0,0,2.0,9,12,2.0
2015-09-12,1,GROCERY I,2443.0,2,18.0,12.0,3.0,13,44.52333333333333,0,0,2.0,9,12,2.0
2015-09-13,1,BEVERAGES,991.0,4,18.0,12.0,3.0,13,44.29666666666667,0,0,2.0,9,13,3.0
2015-09-13,1,DAIRY,375.0,2,18.0,12.0,3.0,13,44.29666666666667,0,0,2.0,9,13,3.0
2015-09-13,1,GROCERY I,969.0,2,18.0,12.0,3.0,13,44.29666666666667,0,0,2.0,9,13,3.0
2015-09-14,1,BEVERAGES,2398.0,6,18.0,12.0,3.0,13,44.07,0,0,2.0,9,14,1.0
2015-09-14,1,DAIRY,674.0,1,18.0,12.0,3.0,13,44.07,0,0,2.0,9,14,1.0
2015-09-14,1,GROCERY I,2349.0,5,18.0,12.0,3.0,13,44.07,0,0,2.0,9,14,1.0
2015-09-15,1,BEVERAGES,1941.0,7,18.0,12.0,3.0,13,44.58,0,0,2.0,9,15,5.0
2015-09-15,1,DAIRY,677.0,0,18.0,12.0,3.0,13,44.58,0,0,2.0,9,15,5.0
2015-09-15,1,GROCERY I,2305.0,4,18.0,12.0,3.0,13,44.58,0,0,2.0,9,15,5.0
2015-09-16,1,BEVERAGES,2375.0,5,18.0,12.0,3.0,13,47.12,0,0,2.0,9,16,6.0
2015-09-16,1,DAIRY,881.0,2,18.0,12.0,3.0,13,47.12,0,0,2.0,9,16,6.0
2015-09-16,1,GROCERY I,2644.0,8,18.0,12.0,3.0,13,47.12,0,0,2.0,9,16,6.0
2015-09-17,1,BEVERAGES,2144.0,7,18.0,12.0,3.0,13,46.93,0,0,2.0,9,17,4.0
2015-09-17,1,DAIRY,563.0,1,18.0,12.0,3.0,13,46.93,0,0,2.0,9,17,4.0
2015-09-17,1,GROCERY I,2140.0,5,18.0,12.0,3.0,13,46.93,0,0,2.0,9,17,4.0
2015-09-18,1,BEVERAGES,2573.0,10,18.0,12.0,3.0,13,44.71,0,0,2.0,9,18,0.0
2015-09-18,1,DAIRY,735.0,2,18.0,12.0,3.0,13,44.71,0,0,2.0,9,18,0.0
2015-09-18,1,GROCERY I,2537.0,5,18.0,12.0,3.0,13,44.71,0,0,2.0,9,18,0.0
2015-09-19,1,BEVERAGES,2475.0,5,18.0,12.0,3.0,13,45.36333333333334,0,0,2.0,9,19,2.0
2015-09-19,1,DAIRY,810.0,1,18.0,12.0,3.0,13,45.36333333333334,0,0,2.0,9,19,2.0
2015-09-19,1,GROCERY I,2360.0,6,18.0,12.0,3.0,13,45.36333333333334,0,0,2.0,9,19,2.0
2015-09-20,1,BEVERAGES,1100.0,11,18.0,12.0,3.0,13,46.016666666666666,0,0,2.0,9,20,3.0
2015-09-20,1,DAIRY,321.0,1,18.0,12.0,3.0,13,46.016666666666666,0,0,2.0,9,20,3.0
2015-09-20,1,GROCERY I,997.0,2,18.0,12.0,3.0,13,46.016666666666666,0,0,2.0,9,20,3.0
2015-09-21,1,BEVERAGES,2206.0,6,18.0,12.0,3.0,13,46.67,0,0,2.0,9,21,1.0
2015-09-21,1,DAIRY,591.0,1,18.0,12.0,3.0,13,46.67,0,0,2.0,9,21,1.0
2015-09-21,1,GROCERY I,2311.0,2,18.0,12.0,3.0,13,46.67,0,0,2.0,9,21,1.0
2015-09-22,1,BEVERAGES,2165.0,10,18.0,12.0,3.0,13,46.17,0,0,2.0,9,22,5.0
2015-09-22,1,DAIRY,711.0,1,18.0,12.0,3.0,13,46.17,0,0,2.0,9,22,5.0
2015-09-22,1,GROCERY I,2378.0,4,18.0,12.0,3.0,13,46.17,0,0,2.0,9,22,5.0
2015-09-23,1,BEVERAGES,2095.0,7,18.0,12.0,3.0,13,44.53,0,0,2.0,9,23,6.0
2015-09-23,1,DAIRY,755.0,3,18.0,12.0,3.0,13,44.53,0,0,2.0,9,23,6.0
2015-09-23,1,GROCERY I,2412.0,6,18.0,12.0,3.0,13,44.53,0,0,2.0,9,23,6.0
2015-09-24,1,BEVERAGES,2026.0,7,18.0,12.0,3.0,13,44.94,0,0,2.0,9,24,4.0
2015-09-24,1,DAIRY,675.0,2,18.0,12.0,3.0,13,44.94,0,0,2.0,9,24,4.0
2015-09-24,1,GROCERY I,2129.0,4,18.0,12.0,3.0,13,44.94,0,0,2.0,9,24,4.0
2015-09-25,1,BEVERAGES,2305.0,9,18.0,12.0,3.0,13,45.55,0,0,2.0,9,25,0.0
2015-09-25,1,DAIRY,707.0,2,18.0,12.0,3.0,13,45.55,0,0,2.0,9,25,0.0
2015-09-25,1,GROCERY I,2456.0,6,18.0,12.0,3.0,13,45.55,0,0,2.0,9,25,0.0
2015-09-26,1,BEVERAGES,2730.0,8,18.0,12.0,3.0,13,45.166666666666664,0,0,2.0,9,26,2.0
2015-09-26,1,DAIRY,779.0,6,18.0,12.0,3.0,13,45.166666666666664,0,0,2.0,9,26,2.0
2015-09-26,1,GROCERY I,2495.0,11,18.0,12.0,3.0,13,45.166666666666664,0,0,2.0,9,26,2.0
2015-09-27,1,BEVERAGES,1115.0,7,18.0,12.0,3.0,13,44.78333333333333,0,0,2.0,9,27,3.0
2015-09-27,1,DAIRY,423.0,1,18.0,12.0,3.0,13,44.78333333333333,0,0,2.0,9,27,3.0
2015-09-27,1,GROCERY I,1159.0,4,18.0,12.0,3.0,13,44.78333333333333,0,0,2.0,9,27,3.0
2015-09-28,1,BEVERAGES,2216.0,7,18.0,12.0,3.0,13,44.4,0,0,2.0,9,28,1.0
2015-09-28,1,DAIRY,740.0,0,18.0,12.0,3.0,13,44.4,0,0,2.0,9,28,1.0
2015-09-28,1,GROCERY I,2189.0,6,18.0,12.0,3.0,13,44.4,0,0,2.0,9,28,1.0
2015-09-29,1,BEVERAGES,2035.0,5,18.0,12.0,3.0,13,45.24,0,0,2.0,9,29,5.0
2015-09-29,1,DAIRY,588.0,0,18.0,12.0,3.0,13,45.24,0,0,2.0,9,29,5.0
2015-09-29,1,GROCERY I,2271.0,10,18.0,12.0,3.0,13,45.24,0,0,2.0,9,29,5.0
2015-09-30,1,BEVERAGES,2408.0,11,18.0,12.0,3.0,13,45.06,0,0,2.0,9,30,6.0
2015-09-30,1,DAIRY,848.0,0,18.0,12.0,3.0,13,45.06,0,0,2.0,9,30,6.0
2015-09-30,1,GROCERY I,3529.0,8,18.0,12.0,3.0,13,45.06,0,0,2.0,9,30,6.0
2015-10-01,1,BEVERAGES,2081.0,0,18.0,12.0,3.0,13,44.75,0,0,2.0,10,1,4.0
2015-10-01,1,DAIRY,706.0,1,18.0,12.0,3.0,13,44.75,0,0,2.0,10,1,4.0
2015-10-01,1,GROCERY I,2715.0,13,18.0,12.0,3.0,13,44.75,0,0,2.0,10,1,4.0
2015-10-02,1,BEVERAGES,2286.0,1,18.0,12.0,3.0,13,45.54,0,0,2.0,10,2,0.0
2015-10-02,1,DAIRY,844.0,4,18.0,12.0,3.0,13,45.54,0,0,2.0,10,2,0.0
2015-10-02,1,GROCERY I,2848.0,8,18.0,12.0,3.0,13,45.54,0,0,2.0,10,2,0.0
2015-10-03,1,BEVERAGES,2809.0,5,18.0,12.0,3.0,13,45.78666666666667,0,0,2.0,10,3,2.0
2015-10-03,1,DAIRY,938.0,1,18.0,12.0,3.0,13,45.78666666666667,0,0,2.0,10,3,2.0
2015-10-03,1,GROCERY I,3093.0,8,18.0,12.0,3.0,13,45.78666666666667,0,0,2.0,10,3,2.0
2015-10-04,1,BEVERAGES,1140.0,1,18.0,12.0,3.0,13,46.03333333333333,0,0,2.0,10,4,3.0
2015-10-04,1,DAIRY,428.0,1,18.0,12.0,3.0,13,46.03333333333333,0,0,2.0,10,4,3.0
2015-10-04,1,GROCERY I,1300.0,4,18.0,12.0,3.0,13,46.03333333333333,0,0,2.0,10,4,3.0
2015-10-05,1,BEVERAGES,2482.0,4,18.0,12.0,3.0,13,46.28,0,0,2.0,10,5,1.0
2015-10-05,1,DAIRY,730.0,1,18.0,12.0,3.0,13,46.28,0,0,2.0,10,5,1.0
2015-10-05,1,GROCERY I,3839.0,13,18.0,12.0,3.0,13,46.28,0,0,2.0,10,5,1.0
2015-10-06,1,BEVERAGES,2094.0,3,18.0,12.0,3.0,13,48.53,0,0,2.0,10,6,5.0
2015-10-06,1,DAIRY,694.0,1,18.0,12.0,3.0,13,48.53,0,0,2.0,10,6,5.0
2015-10-06,1,GROCERY I,2626.0,10,18.0,12.0,3.0,13,48.53,0,0,2.0,10,6,5.0
2015-10-07,1,BEVERAGES,2171.0,3,18.0,12.0,3.0,13,47.86,0,0,2.0,10,7,6.0
2015-10-07,1,DAIRY,780.0,1,18.0,12.0,3.0,13,47.86,0,0,2.0,10,7,6.0
2015-10-07,1,GROCERY I,2700.0,10,18.0,12.0,3.0,13,47.86,0,0,2.0,10,7,6.0
2015-10-08,1,BEVERAGES,1890.0,6,18.0,12.0,3.0,13,49.46,0,0,2.0,10,8,4.0
2015-10-08,1,DAIRY,743.0,1,18.0,12.0,3.0,13,49.46,0,0,2.0,10,8,4.0
2015-10-08,1,GROCERY I,2564.0,10,18.0,12.0,3.0,13,49.46,0,0,2.0,10,8,4.0
2015-10-09,1,BEVERAGES,915.0,2,18.0,12.0,3.0,13,49.67,1,1,2.0,10,9,0.0
2015-10-09,1,DAIRY,387.0,4,18.0,12.0,3.0,13,49.67,1,1,2.0,10,9,0.0
2015-10-09,1,GROCERY I,1084.0,4,18.0,12.0,3.0,13,49.67,1,1,2.0,10,9,0.0
2015-10-10,1,BEVERAGES,1972.0,5,18.0,12.0,3.0,13,48.81,0,0,2.0,10,10,2.0
2015-10-10,1,DAIRY,646.0,1,18.0,12.0,3.0,13,48.81,0,0,2.0,10,10,2.0
2015-10-10,1,GROCERY I,2052.0,6,18.0,12.0,3.0,13,48.81,0,0,2.0,10,10,2.0
2015-10-11,1,BEVERAGES,819.0,8,18.0,12.0,3.0,13,47.95,0,0,2.0,10,11,3.0
2015-10-11,1,DAIRY,293.0,1,18.0,12.0,3.0,13,47.95,0,0,2.0,10,11,3.0
2015-10-11,1,GROCERY I,995.0,9,18.0,12.0,3.0,13,47.95,0,0,2.0,10,11,3.0
2015-10-12,1,BEVERAGES,2151.0,5,18.0,12.0,3.0,13,47.09,0,0,2.0,10,12,1.0
2015-10-12,1,DAIRY,763.0,3,18.0,12.0,3.0,13,47.09,0,0,2.0,10,12,1.0
2015-10-12,1,GROCERY I,2522.0,10,18.0,12.0,3.0,13,47.09,0,0,2.0,10,12,1.0
2015-10-13,1,BEVERAGES,1818.0,2,18.0,12.0,3.0,13,46.7,0,0,2.0,10,13,5.0
2015-10-13,1,DAIRY,699.0,4,18.0,12.0,3.0,13,46.7,0,0,2.0,10,13,5.0
2015-10-13,1,GROCERY I,2312.0,9,18.0,12.0,3.0,13,46.7,0,0,2.0,10,13,5.0
2015-10-14,1,BEVERAGES,2093.0,6,18.0,12.0,3.0,13,46.63,0,0,2.0,10,14,6.0
2015-10-14,1,DAIRY,833.0,4,18.0,12.0,3.0,13,46.63,0,0,2.0,10,14,6.0
2015-10-14,1,GROCERY I,2755.0,9,18.0,12.0,3.0,13,46.63,0,0,2.0,10,14,6.0
2015-10-15,1,BEVERAGES,1754.0,8,18.0,12.0,3.0,13,46.38,0,0,2.0,10,15,4.0
2015-10-15,1,DAIRY,672.0,4,18.0,12.0,3.0,13,46.38,0,0,2.0,10,15,4.0
2015-10-15,1,GROCERY I,2238.0,3,18.0,12.0,3.0,13,46.38,0,0,2.0,10,15,4.0
2015-10-16,1,BEVERAGES,2410.0,7,18.0,12.0,3.0,13,47.3,0,0,2.0,10,16,0.0
2015-10-16,1,DAIRY,856.0,7,18.0,12.0,3.0,13,47.3,0,0,2.0,10,16,0.0
2015-10-16,1,GROCERY I,3068.0,6,18.0,12.0,3.0,13,47.3,0,0,2.0,10,16,0.0
2015-10-17,1,BEVERAGES,2478.0,7,18.0,12.0,3.0,13,46.836666666666666,0,0,2.0,10,17,2.0
2015-10-17,1,DAIRY,860.0,4,18.0,12.0,3.0,13,46.836666666666666,0,0,2.0,10,17,2.0
2015-10-17,1,GROCERY I,2909.0,5,18.0,12.0,3.0,13,46.836666666666666,0,0,2.0,10,17,2.0
2015-10-18,1,BEVERAGES,1307.0,5,18.0,12.0,3.0,13,46.37333333333333,0,0,2.0,10,18,3.0
2015-10-18,1,DAIRY,463.0,3,18.0,12.0,3.0,13,46.37333333333333,0,0,2.0,10,18,3.0
2015-10-18,1,GROCERY I,1454.0,4,18.0,12.0,3.0,13,46.37333333333333,0,0,2.0,10,18,3.0
2015-10-19,1,BEVERAGES,2189.0,6,18.0,12.0,3.0,13,45.91,0,0,2.0,10,19,1.0
2015-10-19,1,DAIRY,799.0,4,18.0,12.0,3.0,13,45.91,0,0,2.0,10,19,1.0
2015-10-19,1,GROCERY I,2755.0,6,18.0,12.0,3.0,13,45.91,0,0,2.0,10,19,1.0
2015-10-20,1,BEVERAGES,1970.0,2,18.0,12.0,3.0,13,45.84,0,0,2.0,10,20,5.0
2015-10-20,1,DAIRY,772.0,1,18.0,12.0,3.0,13,45.84,0,0,2.0,10,20,5.0
2015-10-20,1,GROCERY I,2481.0,3,18.0,12.0,3.0,13,45.84,0,0,2.0,10,20,5.0
2015-10-21,1,BEVERAGES,1862.0,5,18.0,12.0,3.0,13,45.22,0,0,2.0,10,21,6.0
2015-10-21,1,DAIRY,796.0,0,18.0,12.0,3.0,13,45.22,0,0,2.0,10,21,6.0
2015-10-21,1,GROCERY I,2464.0,3,18.0,12.0,3.0,13,45.22,0,0,2.0,10,21,6.0
2015-10-22,1,BEVERAGES,1851.0,3,18.0,12.0,3.0,13,44.9,0,0,2.0,10,22,4.0
2015-10-22,1,DAIRY,678.0,1,18.0,12.0,3.0,13,44.9,0,0,2.0,10,22,4.0
2015-10-22,1,GROCERY I,2154.0,4,18.0,12.0,3.0,13,44.9,0,0,2.0,10,22,4.0
2015-10-23,1,BEVERAGES,2262.0,1,18.0,12.0,3.0,13,43.91,0,0,2.0,10,23,0.0
2015-10-23,1,DAIRY,804.0,4,18.0,12.0,3.0,13,43.91,0,0,2.0,10,23,0.0
2015-10-23,1,GROCERY I,2785.0,5,18.0,12.0,3.0,13,43.91,0,0,2.0,10,23,0.0
2015-10-24,1,BEVERAGES,2290.0,2,18.0,12.0,3.0,13,43.669999999999995,0,0,2.0,10,24,2.0
2015-10-24,1,DAIRY,790.0,1,18.0,12.0,3.0,13,43.669999999999995,0,0,2.0,10,24,2.0
2015-10-24,1,GROCERY I,2296.0,3,18.0,12.0,3.0,13,43.669999999999995,0,0,2.0,10,24,2.0
2015-10-25,1,BEVERAGES,1015.0,3,18.0,12.0,3.0,13,43.43,0,0,2.0,10,25,3.0
2015-10-25,1,DAIRY,423.0,1,18.0,12.0,3.0,13,43.43,0,0,2.0,10,25,3.0
2015-10-25,1,GROCERY I,1183.0,1,18.0,12.0,3.0,13,43.43,0,0,2.0,10,25,3.0
2015-10-26,1,BEVERAGES,2080.0,2,18.0,12.0,3.0,13,43.19,0,0,2.0,10,26,1.0
2015-10-26,1,DAIRY,775.0,0,18.0,12.0,3.0,13,43.19,0,0,2.0,10,26,1.0
2015-10-26,1,GROCERY I,2323.0,3,18.0,12.0,3.0,13,43.19,0,0,2.0,10,26,1.0
2015-10-27,1,BEVERAGES,1872.0,0,18.0,12.0,3.0,13,43.21,0,0,2.0,10,27,5.0
2015-10-27,1,DAIRY,788.0,0,18.0,12.0,3.0,13,43.21,0,0,2.0,10,27,5.0
2015-10-27,1,GROCERY I,2331.0,4,18.0,12.0,3.0,13,43.21,0,0,2.0,10,27,5.0
2015-10-28,1,BEVERAGES,1940.0,2,18.0,12.0,3.0,13,45.93,0,0,2.0,10,28,6.0
2015-10-28,1,DAIRY,727.0,0,18.0,12.0,3.0,13,45.93,0,0,2.0,10,28,6.0
2015-10-28,1,GROCERY I,3331.0,6,18.0,12.0,3.0,13,45.93,0,0,2.0,10,28,6.0
2015-10-29,1,BEVERAGES,1766.0,7,18.0,12.0,3.0,13,46.02,0,0,2.0,10,29,4.0
2015-10-29,1,DAIRY,599.0,0,18.0,12.0,3.0,13,46.02,0,0,2.0,10,29,4.0
2015-10-29,1,GROCERY I,2206.0,12,18.0,12.0,3.0,13,46.02,0,0,2.0,10,29,4.0
2015-10-30,1,BEVERAGES,2162.0,15,18.0,12.0,3.0,13,46.6,0,0,2.0,10,30,0.0
2015-10-30,1,DAIRY,671.0,3,18.0,12.0,3.0,13,46.6,0,0,2.0,10,30,0.0
2015-10-30,1,GROCERY I,2400.0,13,18.0,12.0,3.0,13,46.6,0,0,2.0,10,30,0.0
2015-10-31,1,BEVERAGES,1918.0,13,18.0,12.0,3.0,13,46.44,0,0,2.0,10,31,2.0
2015-10-31,1,DAIRY,649.0,0,18.0,12.0,3.0,13,46.44,0,0,2.0,10,31,2.0
2015-10-31,1,GROCERY I,2086.0,8,18.0,12.0,3.0,13,46.44,0,0,2.0,10,31,2.0
2015-11-01,1,BEVERAGES,605.0,9,18.0,12.0,3.0,13,46.28,0,0,2.0,11,1,3.0
2015-11-01,1,DAIRY,211.0,0,18.0,12.0,3.0,13,46.28,0,0,2.0,11,1,3.0
2015-11-01,1,GROCERY I,668.0,2,18.0,12.0,3.0,13,46.28,0,0,2.0,11,1,3.0
2015-11-02,1,BEVERAGES,559.0,8,18.0,12.0,3.0,13,46.12,1,1,2.0,11,2,1.0
2015-11-02,1,DAIRY,228.0,0,18.0,12.0,3.0,13,46.12,1,1,2.0,11,2,1.0
2015-11-02,1,GROCERY I,665.0,3,18.0,12.0,3.0,13,46.12,1,1,2.0,11,2,1.0
2015-11-03,1,BEVERAGES,887.0,10,18.0,12.0,3.0,13,47.88,1,1,2.0,11,3,5.0
2015-11-03,1,DAIRY,333.0,1,18.0,12.0,3.0,13,47.88,1,1,2.0,11,3,5.0
2015-11-03,1,GROCERY I,1069.0,4,18.0,12.0,3.0,13,47.88,1,1,2.0,11,3,5.0
2015-11-04,1,BEVERAGES,2592.0,21,18.0,12.0,3.0,13,46.32,0,0,2.0,11,4,6.0
2015-11-04,1,DAIRY,935.0,0,18.0,12.0,3.0,13,46.32,0,0,2.0,11,4,6.0
2015-11-04,1,GROCERY I,3839.0,9,18.0,12.0,3.0,13,46.32,0,0,2.0,11,4,6.0
2015-11-05,1,BEVERAGES,1855.0,14,18.0,12.0,3.0,13,45.27,0,0,2.0,11,5,4.0
2015-11-05,1,DAIRY,742.0,1,18.0,12.0,3.0,13,45.27,0,0,2.0,11,5,4.0
2015-11-05,1,GROCERY I,2528.0,14,18.0,12.0,3.0,13,45.27,0,0,2.0,11,5,4.0
2015-11-06,1,BEVERAGES,2093.0,21,18.0,12.0,3.0,13,44.32,0,0,2.0,11,6,0.0
2015-11-06,1,DAIRY,784.0,4,18.0,12.0,3.0,13,44.32,0,0,2.0,11,6,0.0
2015-11-06,1,GROCERY I,2710.0,24,18.0,12.0,3.0,13,44.32,0,0,2.0,11,6,0.0
2015-11-07,1,BEVERAGES,2149.0,12,18.0,12.0,3.0,13,44.17,0,0,2.0,11,7,2.0
2015-11-07,1,DAIRY,881.0,1,18.0,12.0,3.0,13,44.17,0,0,2.0,11,7,2.0
2015-11-07,1,GROCERY I,2637.0,13,18.0,12.0,3.0,13,44.17,0,0,2.0,11,7,2.0
2015-11-08,1,BEVERAGES,1164.0,12,18.0,12.0,3.0,13,44.019999999999996,0,0,2.0,11,8,3.0
2015-11-08,1,DAIRY,485.0,0,18.0,12.0,3.0,13,44.019999999999996,0,0,2.0,11,8,3.0
2015-11-08,1,GROCERY I,1313.0,7,18.0,12.0,3.0,13,44.019999999999996,0,0,2.0,11,8,3.0
2015-11-09,1,BEVERAGES,2024.0,16,18.0,12.0,3.0,13,43.87,0,0,2.0,11,9,1.0
2015-11-09,1,DAIRY,836.0,1,18.0,12.0,3.0,13,43.87,0,0,2.0,11,9,1.0
2015-11-09,1,GROCERY I,2493.0,15,18.0,12.0,3.0,13,43.87,0,0,2.0,11,9,1.0
2015-11-10,1,BEVERAGES,1857.0,17,18.0,12.0,3.0,13,44.23,0,0,2.0,11,10,5.0
2015-11-10,1,DAIRY,687.0,0,18.0,12.0,3.0,13,44.23,0,0,2.0,11,10,5.0
2015-11-10,1,GROCERY I,2287.0,8,18.0,12.0,3.0,13,44.23,0,0,2.0,11,10,5.0
2015-11-11,1,BEVERAGES,2369.0,15,18.0,12.0,3.0,13,42.95,0,0,2.0,11,11,6.0
2015-11-11,1,DAIRY,918.0,1,18.0,12.0,3.0,13,42.95,0,0,2.0,11,11,6.0
2015-11-11,1,GROCERY I,2643.0,13,18.0,12.0,3.0,13,42.95,0,0,2.0,11,11,6.0
2015-11-12,1,BEVERAGES,1822.0,16,18.0,12.0,3.0,13,41.74,0,0,2.0,11,12,4.0
2015-11-12,1,DAIRY,652.0,0,18.0,12.0,3.0,13,41.74,0,0,2.0,11,12,4.0
2015-11-12,1,GROCERY I,2374.0,19,18.0,12.0,3.0,13,41.74,0,0,2.0,11,12,4.0
2015-11-13,1,BEVERAGES,2147.0,18,18.0,12.0,3.0,13,40.69,0,0,2.0,11,13,0.0
2015-11-13,1,DAIRY,764.0,4,18.0,12.0,3.0,13,40.69,0,0,2.0,11,13,0.0
2015-11-13,1,GROCERY I,2452.0,15,18.0,12.0,3.0,13,40.69,0,0,2.0,11,13,0.0
2015-11-14,1,BEVERAGES,2211.0,21,18.0,12.0,3.0,13,41.019999999999996,0,0,2.0,11,14,2.0
2015-11-14,1,DAIRY,893.0,1,18.0,12.0,3.0,13,41.019999999999996,0,0,2.0,11,14,2.0
2015-11-14,1,GROCERY I,2481.0,10,18.0,12.0,3.0,13,41.019999999999996,0,0,2.0,11,14,2.0
2015-11-15,1,BEVERAGES,1071.0,14,18.0,12.0,3.0,13,41.35,0,0,2.0,11,15,3.0
2015-11-15,1,DAIRY,459.0,2,18.0,12.0,3.0,13,41.35,0,0,2.0,11,15,3.0
2015-11-15,1,GROCERY I,1236.0,22,18.0,12.0,3.0,13,41.35,0,0,2.0,11,15,3.0
2015-11-16,1,BEVERAGES,2092.0,18,18.0,12.0,3.0,13,41.68,0,0,2.0,11,16,1.0
2015-11-16,1,DAIRY,827.0,3,18.0,12.0,3.0,13,41.68,0,0,2.0,11,16,1.0
2015-11-16,1,GROCERY I,2635.0,17,18.0,12.0,3.0,13,41.68,0,0,2.0,11,16,1.0
2015-11-17,1,BEVERAGES,1927.0,18,18.0,12.0,3.0,13,40.73,0,0,2.0,11,17,5.0
2015-11-17,1,DAIRY,685.0,1,18.0,12.0,3.0,13,40.73,0,0,2.0,11,17,5.0
